,loss,cwe_loss,gob_loss,cwe_sparse_categorical_accuracy,gob_accuracy,val_loss,val_cwe_loss,val_gob_loss,val_cwe_sparse_categorical_accuracy,val_gob_accuracy
45,0.6853166222572327,0.46398237347602844,0.6853166222572327,0.9881340265274048,0.5625872611999512,0.6859394907951355,0.4666310250759125,0.6859394907951355,0.9881548881530762,0.5589977502822876
46,0.6853246688842773,0.46020182967185974,0.6853246688842773,0.9881340265274048,0.5625872611999512,0.6859357357025146,0.4814552068710327,0.6859357357025146,0.9881548881530762,0.5589977502822876
47,0.6853010654449463,0.4587390422821045,0.6853010654449463,0.9881340265274048,0.5625872611999512,0.6859326362609863,0.46677324175834656,0.6859326362609863,0.9881548881530762,0.5589977502822876
48,0.6853035092353821,0.45996835827827454,0.6853035092353821,0.9881340265274048,0.5625872611999512,0.6859327554702759,0.46879643201828003,0.6859327554702759,0.9881548881530762,0.5589977502822876
49,0.6853306293487549,0.4689752459526062,0.6853306293487549,0.9881340265274048,0.5625872611999512,0.6859328746795654,0.4498049020767212,0.6859328746795654,0.9881548881530762,0.5589977502822876
50,0.6852926015853882,0.464505136013031,0.6852926015853882,0.991158664226532,0.5625872611999512,0.6859368681907654,0.45560818910598755,0.6859368681907654,1.0,0.5589977502822876
51,0.6853168606758118,0.47943389415740967,0.6853168606758118,0.9927873611450195,0.5625872611999512,0.685936689376831,0.473143070936203,0.685936689376831,0.9881548881530762,0.5589977502822876
52,0.6852551698684692,0.46980714797973633,0.6852551698684692,0.9885993599891663,0.5625872611999512,0.6859353184700012,0.4571479558944702,0.6859353184700012,0.9881548881530762,0.5589977502822876
53,0.6852364540100098,0.48240092396736145,0.6852364540100098,0.9888319969177246,0.5625872611999512,0.6859431266784668,0.467539519071579,0.6859431266784668,0.9881548881530762,0.5589977502822876
54,0.6852101683616638,0.4845919907093048,0.6852101683616638,0.9881340265274048,0.5625872611999512,0.6859492063522339,0.4979897141456604,0.6859492063522339,0.9881548881530762,0.5589977502822876
55,0.685256838798523,0.4834230840206146,0.685256838798523,0.9909260272979736,0.5625872611999512,0.6859517097473145,0.4970616400241852,0.6859517097473145,1.0,0.5589977502822876
56,0.6852899193763733,0.4812934100627899,0.6852899193763733,0.9981386661529541,0.5625872611999512,0.6859435439109802,0.4668480455875397,0.6859435439109802,1.0,0.5589977502822876
57,0.6852275729179382,0.49142712354660034,0.6852275729179382,0.9946486949920654,0.5625872611999512,0.6859434247016907,0.4878273904323578,0.6859434247016907,0.9881548881530762,0.5589977502822876
58,0.685325026512146,0.49039965867996216,0.685325026512146,0.9881340265274048,0.5625872611999512,0.6859580874443054,0.4888765811920166,0.6859580874443054,0.9881548881530762,0.5589977502822876
59,0.6851099729537964,0.49042853713035583,0.6851099729537964,0.9916239976882935,0.5625872611999512,0.6859810948371887,0.49529147148132324,0.6859810948371887,0.9881548881530762,0.5589977502822876
60,0.6853885054588318,0.4957153797149658,0.6853885054588318,0.9890646934509277,0.5625872611999512,0.6859768033027649,0.5012137293815613,0.6859768033027649,0.9881548881530762,0.5589977502822876
61,0.685356855392456,0.4914965331554413,0.685356855392456,0.991158664226532,0.5625872611999512,0.6859583258628845,0.4995492696762085,0.6859583258628845,1.0,0.5589977502822876
